url,thumbnail_url,created_at,play_count,play_count_increase,account_name,likes_count,comment_count,hashtags,music_info,caption,category,display_name,content_type,ten_days_increase,product,likes_count_increase,ten_days_likes_increase,comment_count_increase,ten_days_comment_increase,account_type,save_count,save_count_increase,video_id,ten_days_save_increase,is_pr
https://www.tiktok.com/@babytapi_official/video/7523418718941105415,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523418718941105415.jpg,2025/7/6,15900,0,babytapi_official,885,23,"ベビタピ,ベビタッピ,ベビタピトーキョー,ベビタピの愉快な仲間たち",キューにストップできません！ - メロメロになっちゃうぞ ver.,本日のベビタピトーキョーは しえん🌼（13:00-14:00休憩） ギアン💖（14:00-15:00休憩） でお待ちしております🎀 @しえん🌼 @ギアン🏰👑💖  #ベビタピ #ベビタッピ #ベビタピトーキョー #ベビタピの愉快な仲間たち,,ベビタピ,video,15900,,29,885,0,23,グルメ,80,3,7.52342E+18,80,0
https://www.tiktok.com/@samurai_gockey/video/7523208194571783432,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523208194571783432.jpg,2025/7/6,213100,100,samurai_gockey,6193,268,"ASMR,SAMURAI,shavingtime,侍,razor' by Gockey🇯🇵SAMURAI⚔️",オリジナル楽曲,Skin care #ASMR #SAMURAI #shavingtime #侍 #razor' by Gockey🇯🇵SAMURAI⚔️,,Gockey🇯🇵SAMURAI⚔️,video,213100,,276,6193,8,268,男性インフルエンサー,626,17,7.52321E+18,626,0
https://www.tiktok.com/@bboy_reo19/photo/7523190969391451400,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523190969391451400.jpg,2025/7/5,69400,5100,bboy_reo19,1565,58,"証明写真,無加工界隈",オワリ,結局普通にその場で撮られたし寝起きだしただの白T。 コンビニでちっちゃいワックス買ってセットしたw #証明写真 #無加工界隈,,REO🦁👑,carousel,69400,,290,1565,4,58,男性インフルエンサー,87,18,7.52319E+18,87,0
https://www.tiktok.com/@minnakowaikarayada7/video/7523148953471274247,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523148953471274247.jpg,2025/7/5,487400,92400,minnakowaikarayada7,26100,163,,黄色と茶色 (feat. 四国めたん),まったく🤷‍♀️' by 徳川 家康 (21),,徳川 家康 (21),video,487400,,7800,26100,9,163,女性インフルエンサー,499,138,7.52315E+18,499,0
https://www.tiktok.com/@therampage_official/video/7522813486682983688,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7522813486682983688.jpg,2025/7/5,105500,100,therampage_official,16100,114,"PRND 🎶🚗,THERAMPAGE,PRIMALSPIDER",PRND,"THE RAMPAGE LIVE TOUR 2025 ""𝓟𝓡𝓘𝓜𝓐𝓛 𝓢𝓟𝓘𝓓𝓔𝓡""  🕷️07.01-02 OSAKA #PRND 🎶🚗 #THERAMPAGE #PRIMALSPIDER",,THE RAMPAGE OFFICIAL,video,105500,,0,16100,0,114,アーティスト,1849,0,7.52281E+18,1849,0
https://www.tiktok.com/@hana_himesaki/video/7523356473112464647,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523356473112464647.jpg,2025/7/5,6301,2,hana_himesaki,613,28,,shape of you,台湾でほろ酔いになった～🥂️🫧,,姫咲はな🧸👙,video,6301,,82,613,0,28,女性インフルエンサー,31,2,7.52336E+18,31,0
https://www.tiktok.com/@nanacha_0211/video/7523185129804582152,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523185129804582152.jpg,2025/7/5,61000,18900,nanacha_0211,3299,81,,オリジナル楽曲,むちむちな新人に色々教えてくれる？,,なな茶🍵nanacha,video,61000,,1149,3299,26,81,エンタメ・おもしろ,339,122,7.52319E+18,339,0
https://www.tiktok.com/@_mitutomo_/video/7523193832385662226,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523193832385662226.jpg,2025/7/5,226400,30600,_mitutomo_,5650,0,"ともえとみっちゃん,年の差27歳夫婦,元アイドルと元ヲタク,幸巴,夫婦の日常",オリジナル楽曲,妻の準備が遅くて待てない旦那😂 #ともえとみっちゃん #年の差27歳夫婦 #元アイドルと元ヲタク #幸巴 #夫婦の日常,,ともえとみっちゃん👧🏻🩷🧑🏻,video,226400,,1143,5650,0,0,女性タレント・女優,212,55,7.52319E+18,212,0
https://www.tiktok.com/@rrr11110403/video/7523179571311594760,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523179571311594760.jpg,2025/7/5,103600,21200,rrr11110403,8381,73,"ともこ,恋愛アドバイザー,新キャラ,おすすめ",オリジナル楽曲,恋愛アドバイザーともこです。DMで頂いた恋愛相談答えます#ともこ#恋愛アドバイザー#新キャラ#おすすめ,,れんれん,video,103600,,2495,8381,17,73,エンタメ・おもしろ,379,110,7.52318E+18,379,0
https://www.tiktok.com/@lincronova/video/7523117811527470343,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523117811527470343.jpg,2025/7/5,135000,0,lincronova,4884,47,"ほやっほー祭,ながの社長,リンクロノヴァ,会社で料理,社長と部下,チキン南蛮,宮城,仙台",オリジナル楽曲,キッチンカーでチキン南蛮売ってみた #ほやっほー祭 #ながの社長#リンクロノヴァ#会社で料理#社長と部下#チキン南蛮 #宮城#仙台,,ながの社長,video,135000,,1,4884,0,47,グルメ,275,0,7.52312E+18,275,0
https://www.tiktok.com/@_kimgyutae/video/7523152721231367445,gs://tiktok-data-bucket/thumbnails/7523152721231367445.jpg,2025/7/5,3600000,3600000,_kimgyutae,198200,2174,Cleopatratrend をやってみました👑✨ オール明けで撮影したから目が全然開いてない😅 いつもは自分1人でiPhoneでやってたけど、今回は初めてビデオグラファーとCG、特殊メイクも入れてチームで制作しました！ まだまだ未熟ですが僕らなりに頑張った作品をたくさんご覧頂けたら嬉しいです。 素晴らしいチームに感謝します。 IB：@Camila Pudim  Collaboration with an amazing team: 🎥 Videographer: @amida.dice  🎬 Videography Assistant: @__bertholdt__  🧪 Special Effects Makeup Assistant: @jiro_momo  👸🏼 Model & Makeup : @kimgyutae_official  🔌 Assistant： @_ikeyama,オリジナル楽曲,出遅れましたが、世界的メイクトレンドの #Cleopatratrend をやってみました👑✨ オール明けで撮影したから目が全然開いてない😅 いつもは自分1人でiPhoneでやってたけど、今回は初めてビデオグラファーとCG、特殊メイクも入れてチームで制作しました！ まだまだ未熟ですが僕らなりに頑張った作品をたくさんご覧頂けたら嬉しいです。 素晴らしいチームに感謝します。 IB：@Camila Pudim  Collaboration with an amazing team: 🎥 Videographer: @amida.dice  🎬 Videography Assistant: @__bertholdt__  🧪 Special Effects Makeup Assistant: @jiro_momo  👸🏼 Model & Makeup : @kimgyutae_official  🔌 Assistant： @_ikeyama,,GYUTAE(ギュテ)【Youtube】,video,3600000,,198200,198200,2174,2174,美容,12000,12000,7.52315E+18,12000,0
https://www.tiktok.com/@takeshitaparadise/video/7523162975935433992,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523162975935433992.jpg,2025/7/5,76600,100,takeshitaparadise,808,24,,コドモオトナヒーロー (サビver.),うちわにメイク⁉️😍🩵🩷💛' by 竹下☆ぱらだいす🎍🌈,,竹下☆ぱらだいす🎍🌈,video,76600,,0,808,0,24,エンタメ・おもしろ,125,0,7.52316E+18,125,0
https://www.tiktok.com/@takeshitaparadise/video/7523165358044318994,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523165358044318994.jpg,2025/7/5,67500,100,takeshitaparadise,803,63,,オリジナル楽曲,🩷💛🩵⁉️🫠' by 竹下☆ぱらだいす🎍🌈,,竹下☆ぱらだいす🎍🌈,video,67500,,0,803,0,63,エンタメ・おもしろ,97,0,7.52317E+18,97,0
https://www.tiktok.com/@fumifumi510/video/7523196758717992199,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523196758717992199.jpg,2025/7/5,7171,785,fumifumi510,429,9,,オリジナル楽曲,「芸能界デビュー、実は5歳で済ませてます（※のど自慢大会）」 人生で初めて「芸能人って本当に存在するんだ…！」と感じたのは、なんと保育園児の頃。 その日、私は『のど自慢大会』という、子どもながらに命を懸けた大舞台に立っておりました。 特別ゲストとして登場したのは、なんとあのhitomiさん！テレビの中の人が目の前に現れた瞬間、私の中で何かが覚醒しました。 歌ったのは、「森のクマさん」の替え歌。作詞：うちの母。…オリジナルのクマさん、完全に森を追い出されるレベルの大改変。 でもそれがなぜかウケて、なんと“hitomi賞”という謎に名誉ある賞をいただき、トロフィーまでいただきました。 たぶん、人生初の賞レース優勝です。 あの日から、「歌って伝わるんだな…」という勘違いが始まりました。,,青空フミ-Aozora Fumi-,video,7171,,29,429,0,9,アーティスト,25,2,7.5232E+18,25,0
https://www.tiktok.com/@tairi46/video/7523183405295717639,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523183405295717639.jpg,2025/7/5,1400000,300000,tairi46,55400,479,バグ,オリジナル楽曲,このゲーム何が成功なの？#バグ,,たいり / Tairi,video,1400000,,7800,55400,38,479,男性インフルエンサー,2579,386,7.52318E+18,2579,0
https://www.tiktok.com/@tenko1515/video/7523124911473233153,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523124911473233153.jpg,2025/7/5,50600,0,tenko1515,7901,31,"まとめ,てnこ ＃ぽnきち,アニメーション",今日も一緒。,I Love You💛【てnこ＆ぽnきちアニメまとめ】 #まとめ #てnこ ＃ぽnきち #アニメーション,,てnこ/Tenko🦊🦊⛩🐶,video,50600,,0,7901,0,31,アニメ・ショートドラマ,782,-1,7.52312E+18,782,0
https://www.tiktok.com/@saito09/video/7523176610225229063,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523176610225229063.jpg,2025/7/6,2800000,0,saito09,20800,116,,Round and Round – Mingle Game (Marimba Ringtone),' by Saito,,Saito,video,2800000,,0,20800,0,116,エンタメ・おもしろ,1197,0,7.52318E+18,1197,0
https://www.tiktok.com/@saito09/video/7523190400979389714,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523190400979389714.jpg,2025/7/6,2000000,0,saito09,26400,165,,アイネクライネナハトムジーク第1楽章,' by Saito,,Saito,video,2000000,,0,26400,0,165,エンタメ・おもしろ,1751,0,7.52319E+18,1751,0
https://www.tiktok.com/@kyn_0522/video/7523243046058593543,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523243046058593543.jpg,2025/7/5,39700,12600,kyn_0522,636,26,きゅん先輩,オリジナル楽曲,このくらい生意気な方がモテそう #きゅん先輩,,きゅん先輩,video,39700,,40,636,0,26,アーティスト,41,1,7.52324E+18,41,0
https://www.tiktok.com/@cerisier.com/video/7523147175933660423,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523147175933660423.jpg,2025/7/5,33800,0,cerisier.com,1370,4,"東京スリジエ,千代田区地域密着型バレーボールチーム,tokyocerisier,japanvolleyball,ハイキュー,volleyball,haikyuu' by Tokyo Cerisier volleyball team",オリジナル楽曲,公式戦  #東京スリジエ #千代田区地域密着型バレーボールチーム #tokyocerisier #japanvolleyball #ハイキュー #volleyball #haikyuu' by Tokyo Cerisier volleyball team,,Tokyo Cerisier volleyball team,video,33800,,0,1370,0,4,スポーツ,40,0,7.52315E+18,40,0
https://www.tiktok.com/@cerisier.com/video/7523149801056128264,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523149801056128264.jpg,2025/7/5,161700,0,cerisier.com,4474,18,"東京スリジエ,千代田区地域密着型バレーボールチーム,tokyocerisier,japanvolleyball,ハイキュー,volleyball,haikyuu' by Tokyo Cerisier volleyball team",オリジナル楽曲,次の日も仕事  #東京スリジエ #千代田区地域密着型バレーボールチーム #tokyocerisier #japanvolleyball #ハイキュー #volleyball #haikyuu' by Tokyo Cerisier volleyball team,,Tokyo Cerisier volleyball team,video,161700,,0,4474,0,18,スポーツ,181,0,7.52315E+18,181,0
https://www.tiktok.com/@cerisier.com/video/7523150265634098450,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523150265634098450.jpg,2025/7/5,229400,0,cerisier.com,2067,60,"東京スリジエ,千代田区地域密着型バレーボールチーム,tokyocerisier,japanvolleyball,ハイキュー,volleyball,haikyuu' by Tokyo Cerisier volleyball team",オリジナル楽曲,にしても一個目のスパイクえぐすぎ。  #東京スリジエ #千代田区地域密着型バレーボールチーム #tokyocerisier #japanvolleyball #ハイキュー #volleyball #haikyuu' by Tokyo Cerisier volleyball team,,Tokyo Cerisier volleyball team,video,229400,,0,2067,0,60,スポーツ,100,0,7.52315E+18,100,0
https://www.tiktok.com/@mapippi031456/video/7523150380214029575,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523150380214029575.jpg,2025/7/6,35900,100,mapippi031456,2559,67,"鬼滅の刃コスプレ,demonslayercosplay' by 🐢まぁちゃん🐢",オリジナル楽曲 - 𝑹𝑰𝑨❔,NGやけどもキャラ的にあってる気がせん？？ww しのぶ🦋@日向みこ  小芭内🐍@結真  蜜璃🌸🍡@紫心琉はぎぃ  実弥🍃@科戸🍃🌪️shinato  無一郎🌫️︎︎@海苔・ダー・Rin  #鬼滅の刃コスプレ #demonslayercosplay' by 🐢まぁちゃん🐢,,🐢まぁちゃん🐢,video,35900,,8,2559,0,67,エンタメ・おもしろ,344,2,7.52315E+18,344,0
https://www.tiktok.com/@mapippi031456/video/7523169678341000456,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523169678341000456.jpg,2025/7/6,16700,0,mapippi031456,1421,112,,"To the Infinity Castle - Muzan vs Hashira Theme (from ""Demon Slayer"") - Cover",最後の鬼滅シアター見てきたぜ！ 鬼殺隊にもちょっとエフェクトついとるฅ^•ω•^ฅ🐟 最後はノーマルカメラ🤳 @くれは' by 🐢まぁちゃん🐢,,🐢まぁちゃん🐢,video,16700,,0,1421,0,112,エンタメ・おもしろ,198,0,7.52317E+18,198,0
https://www.tiktok.com/@mapippi031456/video/7523354468960767240,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523354468960767240.jpg,2025/7/6,9089,14,mapippi031456,590,52,"鬼滅の刃コスプレ,冨岡義勇コスプレ,demonslayercosplay,giyuucosplay,炎柱になれるエフェクト,CapCut' by 🐢まぁちゃん🐢",オリジナル楽曲,俺は炎柱！(？) 今日は土曜出勤💪 まぁちゃんの握った後の包丁が熱いらしく、湯気出てた時があって煉獄さんって呼ばれたことがある😶‍🌫️ww じゃあ、いつもより多めに刻んでくるぜっ( ≖ᴗ≖​)🔪✨️ #鬼滅の刃コスプレ #冨岡義勇コスプレ #demonslayercosplay #giyuucosplay #炎柱になれるエフェクト#CapCut' by 🐢まぁちゃん🐢,,🐢まぁちゃん🐢,video,9089,,0,590,0,52,エンタメ・おもしろ,68,0,7.52335E+18,68,0
https://www.tiktok.com/@yunon___1120/video/7523232313564613906,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523232313564613906.jpg,2025/7/5,614100,104800,yunon___1120,40800,341,,GRR,最後なんか来た、、、😀爆笑さいきん制服着る時シャツ出すのハマっとる🎽💦💦,,中島 結音（ゆのん）,video,614100,,4000,40800,18,341,美容,1339,166,7.52323E+18,1339,0
https://www.tiktok.com/@hanahana8740/video/7523030801273916680,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523030801273916680.jpg,2025/7/5,1177,0,hanahana8740,119,0,,オリジナル楽曲,,,𝐇𝐚𝐧𝐚❁⃘*.ﾟ,video,1177,,0,119,0,0,エンタメ・おもしろ,1,0,7.52303E+18,1,0
https://www.tiktok.com/@hanahana8740/video/7523030844362034450,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523030844362034450.jpg,2025/7/5,1152,0,hanahana8740,48,0,,オリジナル楽曲,,,𝐇𝐚𝐧𝐚❁⃘*.ﾟ,video,1152,,0,48,0,0,エンタメ・おもしろ,0,0,7.52303E+18,0,0
https://www.tiktok.com/@hanahana8740/video/7523031028903070984,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523031028903070984.jpg,2025/7/5,2298,0,hanahana8740,58,0,,オリジナル楽曲,,,𝐇𝐚𝐧𝐚❁⃘*.ﾟ,video,2298,,0,58,0,0,エンタメ・おもしろ,2,0,7.52303E+18,2,0
https://www.tiktok.com/@hanahana8740/video/7523031067964509448,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523031067964509448.jpg,2025/7/5,1530,0,hanahana8740,51,0,,オリジナル楽曲,,,𝐇𝐚𝐧𝐚❁⃘*.ﾟ,video,1530,,0,51,0,0,エンタメ・おもしろ,4,0,7.52303E+18,4,0
https://www.tiktok.com/@hanahana8740/video/7523031103863590151,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523031103863590151.jpg,2025/7/5,1521,0,hanahana8740,9,0,,オリジナル楽曲,,,𝐇𝐚𝐧𝐚❁⃘*.ﾟ,video,1521,,0,9,0,0,エンタメ・おもしろ,1,0,7.52303E+18,1,0
https://www.tiktok.com/@hanahana8740/video/7523031206137580818,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523031206137580818.jpg,2025/7/5,2088,0,hanahana8740,25,2,,オリジナル楽曲,,,𝐇𝐚𝐧𝐚❁⃘*.ﾟ,video,2088,,0,25,0,2,エンタメ・おもしろ,2,0,7.52303E+18,2,0
https://www.tiktok.com/@hanahana8740/video/7523031260520828178,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523031260520828178.jpg,2025/7/5,1616,0,hanahana8740,49,2,,オリジナル楽曲,,,𝐇𝐚𝐧𝐚❁⃘*.ﾟ,video,1616,,0,49,0,2,エンタメ・おもしろ,1,0,7.52303E+18,1,0
https://www.tiktok.com/@hanahana8740/video/7523062424765762834,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523062424765762834.jpg,2025/7/5,573,0,hanahana8740,42,11,,オリジナル楽曲,ここラブホ🏩,,𝐇𝐚𝐧𝐚❁⃘*.ﾟ,video,573,,0,42,0,11,エンタメ・おもしろ,3,0,7.52306E+18,3,0
https://www.tiktok.com/@hanahana8740/video/7523407459927706887,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523407459927706887.jpg,2025/7/6,1689,0,hanahana8740,34,0,,オリジナル楽曲,,,𝐇𝐚𝐧𝐚❁⃘*.ﾟ,video,1689,,0,34,0,0,エンタメ・おもしろ,0,0,7.52341E+18,0,0
https://www.tiktok.com/@hanahana8740/video/7523407507151195399,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523407507151195399.jpg,2025/7/6,1973,0,hanahana8740,26,0,,オリジナル楽曲,,,𝐇𝐚𝐧𝐚❁⃘*.ﾟ,video,1973,,0,26,0,0,エンタメ・おもしろ,0,0,7.52341E+18,0,0
https://www.tiktok.com/@hanahana8740/video/7523407537966779656,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523407537966779656.jpg,2025/7/6,1231,0,hanahana8740,16,0,,オリジナル楽曲,,,𝐇𝐚𝐧𝐚❁⃘*.ﾟ,video,1231,,0,16,0,0,エンタメ・おもしろ,0,0,7.52341E+18,0,0
https://www.tiktok.com/@hanahana8740/video/7523407572716571911,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523407572716571911.jpg,2025/7/6,1319,0,hanahana8740,22,0,,オリジナル楽曲,,,𝐇𝐚𝐧𝐚❁⃘*.ﾟ,video,1319,,0,22,0,0,エンタメ・おもしろ,0,0,7.52341E+18,0,0
https://www.tiktok.com/@hanahana8740/video/7523407669709851912,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523407669709851912.jpg,2025/7/6,2637,0,hanahana8740,49,0,,オリジナル楽曲,,,𝐇𝐚𝐧𝐚❁⃘*.ﾟ,video,2637,,0,49,0,0,エンタメ・おもしろ,3,0,7.52341E+18,3,0
https://www.tiktok.com/@hanahana8740/video/7523407695655750930,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523407695655750930.jpg,2025/7/6,2438,0,hanahana8740,53,2,,オリジナル楽曲,,,𝐇𝐚𝐧𝐚❁⃘*.ﾟ,video,2438,,0,53,0,2,エンタメ・おもしろ,2,0,7.52341E+18,2,0
https://www.tiktok.com/@moemomo0307/video/7523243763838373128,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523243763838373128.jpg,2025/7/5,42900,10000,moemomo0307,2521,28,"ぶらほー,BLACKWHITE",オリジナル楽曲 _,どっちが年下でしょうか@坂東楓夏 @BLACK&WHITE #ぶらほー #BLACKWHITE,,もえぴ🐰🤍,video,42900,,178,2521,0,28,女性インフルエンサー,169,12,7.52324E+18,169,0
https://www.tiktok.com/@nai_cafe_gram/video/7523187756957388050,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523187756957388050.jpg,2025/7/5,62800,12200,nai_cafe_gram,3290,24,"福岡グルメ,japanesefood",森の小さなレストラン,"めちゃ美味い昔ながらのオムライス🥚😋 ◎ ケチャップオムライス ¥1,200 　 📍福岡 / 天神 【店名】喫茶たらこ 【時間】11:00〜24:00 【定休】不定休 　 #福岡グルメ#japanesefood",,ないちゃんグルメ,video,62800,,523,3290,4,24,グルメ,353,45,7.52319E+18,353,0
https://www.tiktok.com/@jk_hanano_s0/video/7523141533831302408,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523141533831302408.jpg,2025/7/5,314400,68200,jk_hanano_s0,27200,165,"福岡,家庭教師' by 東雲　珠々（鼻のjk）",오리지널 사운드 - 면상들,家庭教師やけどアンパンマンだいすき👼🩵#福岡#家庭教師' by 東雲　珠々（鼻のjk）,,東雲　珠々（鼻のjk）,video,314400,,2400,27200,24,165,女性インフルエンサー,4102,445,7.52314E+18,4102,0
https://www.tiktok.com/@ashisalfc/video/7523136357615635730,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523136357615635730.jpg,2025/7/5,196400,43600,ashisalfc,3092,120,"あしざるFC,フットサル",スタレンジャー,7月5日（土）岸和田カンカンベイサイドモールでのぶくん・ダンガンくん・かにゃがトークショーや質問コーナー・写真撮影会をするぞ！ みんなきてねー！待ってるよー！詳しくはあしざるFCInstagramのハイライトから！#あしざるFC#フットサル,,あしざるFC⚽️🐒,video,196400,,422,3092,16,120,スポーツ,352,40,7.52314E+18,352,0
https://www.tiktok.com/@ashisalfc/video/7523149370452184327,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523149370452184327.jpg,2025/7/5,109800,14000,ashisalfc,2099,70,"あしざるFC,フットサル",ニューヒーロー,7月5日（土）に大阪の岸和田カンカンベイサイドモールであしざるFCがトークショーや質問コーナー・写真撮影会をするよー！観覧は自由！みんな来てねー！#あしざるFC#フットサル,,あしざるFC⚽️🐒,video,109800,,75,2099,6,70,スポーツ,259,8,7.52315E+18,259,0
https://www.tiktok.com/@mine_riorio/video/7523192574186654994,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523192574186654994.jpg,2025/7/6,5485,3,mine_riorio,829,50,"おすすめ,みねりお,吊り橋",オリジナル楽曲,フロントメモリー🍨🤍 #おすすめ #みねりお #吊り橋,,みねりお🦄💜Mine Rio👑💋,video,5485,,0,829,0,50,女性タレント・女優,74,0,7.52319E+18,74,0
https://www.tiktok.com/@aikaeito/video/7523139650098122002,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523139650098122002.jpg,2025/7/6,248000,100,aikaeito,8397,48,"親子の会話,おすすめ' by a i e i",オリジナル楽曲,スカート女子に謝れ#親子の会話 #おすすめ' by a i e i,,a i e i,video,248000,,2,8397,0,48,男女インフルエンサー,250,0,7.52314E+18,250,0
https://www.tiktok.com/@pilafalien/video/7523162609093283090,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523162609093283090.jpg,2025/7/5,1400000,200000,pilafalien,80800,3880,"おすすめにのりたい,よこだみらい,ピラフ星人,沖縄デート' by ピラフ星人",クエスチョンマーク,未来の両親が完璧に練習した！って言うので信じて踊ったら1ミリもあってませんでした。 @よこだみらい  #おすすめにのりたい #よこだみらい #ピラフ星人 #沖縄デート' by ピラフ星人,,ピラフ星人,video,1400000,,4000,80800,115,3880,エンタメ・おもしろ,3508,224,7.52316E+18,3508,0
https://www.tiktok.com/@pingmyping2/video/7523211200209980680,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523211200209980680.jpg,2025/7/5,9205,1019,pingmyping2,1175,9,"ピングー,pingu,ぬい撮り,ペンギン,penguin,🐧,ジェットコースター,rollercoaster,stuffedanimals,plushies,nootnoot,japan",Spanish Flea,🐧😬🎢 #ピングー #pingu #ぬい撮り #ペンギン #penguin #🐧 #ジェットコースター #rollercoaster #stuffedanimals #plushies #nootnoot #japan,,pingmyping,video,9205,,84,1175,0,9,アニメ・ショートドラマ,97,7,7.52321E+18,97,0
https://www.tiktok.com/@hiroshima_tss/video/7523036005352394004,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523036005352394004.jpg,2025/7/5,10700,0,hiroshima_tss,189,3,"広島電鉄,路面電車,広島駅,乗り入れ,駅前大橋ルート,開業,あと1カ月,広島駅～的場町ルート,廃線' by テレビ新広島公式TikTok",オリジナル楽曲,#広島電鉄 #路面電車 #広島駅 #乗り入れ #駅前大橋ルート #開業 #あと1カ月 #広島駅～的場町ルート #廃線' by テレビ新広島公式TikTok,,テレビ新広島公式TikTok,video,10700,,0,189,0,3,"社会・時事,エンタメ・おもしろ",22,0,7.52304E+18,22,0
https://www.tiktok.com/@hiroshima_tss/video/7523038042840370453,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523038042840370453.jpg,2025/7/5,4069,2,hiroshima_tss,46,2,"2025年,新作,かき氷,体験型あり,食事系あり,広島県三原市,本郷町,八天堂カフェリエ,広島市中区,紙屋町,コオリヤユキボウシ,tiktokでニュース' by テレビ新広島公式TikTok",オリジナル楽曲,#2025年 #新作 #かき氷 #体験型あり #食事系あり #広島県三原市 #本郷町 #八天堂カフェリエ #広島市中区 #紙屋町 #コオリヤユキボウシ #tiktokでニュース' by テレビ新広島公式TikTok,,テレビ新広島公式TikTok,video,4069,,0,46,0,2,"社会・時事,エンタメ・おもしろ",3,0,7.52304E+18,3,0
https://www.tiktok.com/@hiroshima_tss/video/7523060904955579669,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523060904955579669.jpg,2025/7/5,1768,0,hiroshima_tss,70,0,"stu48のくらコン,STU48,尾崎世里花,原田清花' by テレビ新広島公式TikTok",超最強 スマホのカメラロールver.,「中島尚樹のイメージ」中島さんの活動方針に疑問を持ったぱせり　 #stu48のくらコン #STU48 #尾崎世里花 #原田清花' by テレビ新広島公式TikTok,,テレビ新広島公式TikTok,video,1768,,0,70,0,0,"社会・時事,エンタメ・おもしろ",9,0,7.52306E+18,9,0
https://www.tiktok.com/@ken___430/video/7523198190217088263,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523198190217088263.jpg,2025/7/5,22100,3100,ken___430,2189,24,もんた' by Ken,おやすみTaxi _ sped up,ムラシャンの過ごさを最近知った #もんた' by Ken,,Ken,video,22100,,120,2189,0,24,男性インフルエンサー,61,1,7.5232E+18,61,0
https://www.tiktok.com/@ken___430/video/7523198827940285703,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523198827940285703.jpg,2025/7/5,17300,2400,ken___430,1308,36,"メンズノンノモデルオーディション,メンズノンノモデルオーディション2025 @MEN'S NON-NO' by Ken",original sound,みんなの異性の理想身長はどのくらい？ #メンズノンノモデルオーディション #メンズノンノモデルオーディション2025 @MEN'S NON-NO' by Ken,,Ken,video,17300,,58,1308,0,36,男性インフルエンサー,53,5,7.5232E+18,53,0
https://www.tiktok.com/@appimappi1002/video/7523186448208579858,https://storage.googleapis.com/tiktok-data-bucket/thumbnails/7523186448208579858.jpg,2025/7/5,73500,8500,appimappi1002,1125,14,"Rubik,cube,ルービックキューブ",オリジナル楽曲,#Rubik #cube #ルービックキューブ,,あっぴー&まっぴー🌈🖍,video,73500,,53,1125,0,14,エンタメ・おもしろ,80,3,7.52319E+18,80,0
